time,sensor_id,wert,vibration_level
2025-10-15 17:28:44.284+02,AnalogValue,0,Niedrig
2025-10-15 17:28:44.294+02,AnalogValue,92,Niedrig
2025-10-15 17:28:44.304+02,AnalogValue,98,Niedrig
2025-10-15 17:28:44.314+02,AnalogValue,150,Mittel
2025-10-15 17:28:44.324+02,AnalogValue,0,Niedrig
2025-10-15 17:28:44.334+02,AnalogValue,152,Mittel
2025-10-15 17:28:44.344+02,AnalogValue,61,Niedrig
2025-10-15 17:28:44.364+02,AnalogValue,118,Mittel
2025-10-15 17:28:44.374+02,AnalogValue,140,Mittel
2025-10-15 17:28:44.384+02,AnalogValue,131,Mittel
2025-10-15 17:28:44.394+02,AnalogValue,0,Niedrig
2025-10-15 17:28:44.404+02,AnalogValue,0,Niedrig
2025-10-15 17:28:44.414+02,AnalogValue,0,Niedrig
2025-10-15 17:28:44.424+02,AnalogValue,0,Niedrig
2025-10-15 17:28:44.434+02,AnalogValue,176,Mittel
2025-10-15 17:28:44.444+02,AnalogValue,0,Niedrig
2025-10-15 17:28:44.454+02,AnalogValue,0,Niedrig
2025-10-15 17:28:44.474+02,AnalogValue,80,Niedrig
2025-10-15 17:28:44.484+02,AnalogValue,0,Niedrig
2025-10-15 17:28:44.494+02,AnalogValue,94,Niedrig
2025-10-15 17:28:44.504+02,AnalogValue,0,Niedrig
2025-10-15 17:28:44.514+02,AnalogValue,111,Mittel
2025-10-15 17:28:44.524+02,AnalogValue,0,Niedrig
2025-10-15 17:28:44.534+02,AnalogValue,17,Niedrig
2025-10-15 17:28:44.544+02,AnalogValue,21,Niedrig
2025-10-15 17:28:44.554+02,AnalogValue,157,Mittel
2025-10-15 17:28:44.564+02,AnalogValue,21,Niedrig
2025-10-15 17:28:44.584+02,AnalogValue,6,Niedrig
2025-10-15 17:28:44.594+02,AnalogValue,149,Mittel
2025-10-15 17:28:44.604+02,AnalogValue,0,Niedrig
2025-10-15 17:28:44.614+02,AnalogValue,134,Mittel
2025-10-15 17:28:44.624+02,AnalogValue,0,Niedrig
2025-10-15 17:28:44.634+02,AnalogValue,0,Niedrig
2025-10-15 17:28:44.644+02,AnalogValue,0,Niedrig
2025-10-15 17:28:44.654+02,AnalogValue,0,Niedrig
2025-10-15 17:28:44.664+02,AnalogValue,53,Niedrig
2025-10-15 17:28:44.674+02,AnalogValue,61,Niedrig
2025-10-15 17:28:44.694+02,AnalogValue,0,Niedrig
2025-10-15 17:28:44.704+02,AnalogValue,60,Niedrig
2025-10-15 17:28:44.714+02,AnalogValue,5,Niedrig
2025-10-15 17:28:44.724+02,AnalogValue,52,Niedrig
2025-10-15 17:28:44.734+02,AnalogValue,0,Niedrig
2025-10-15 17:28:44.744+02,AnalogValue,0,Niedrig
2025-10-15 17:28:44.754+02,AnalogValue,107,Mittel
2025-10-15 17:28:44.764+02,AnalogValue,43,Niedrig
2025-10-15 17:28:44.774+02,AnalogValue,53,Niedrig
2025-10-15 17:28:44.784+02,AnalogValue,0,Niedrig
2025-10-15 17:28:44.804+02,AnalogValue,109,Mittel
2025-10-15 17:28:44.814+02,AnalogValue,59,Niedrig
2025-10-15 17:28:44.824+02,AnalogValue,106,Mittel
2025-10-15 17:28:44.834+02,AnalogValue,60,Niedrig
2025-10-15 17:28:44.844+02,AnalogValue,195,Mittel
2025-10-15 17:28:44.854+02,AnalogValue,20,Niedrig
2025-10-15 17:28:44.864+02,AnalogValue,45,Niedrig
2025-10-15 17:28:44.874+02,AnalogValue,0,Niedrig
2025-10-15 17:28:44.884+02,AnalogValue,140,Mittel
2025-10-15 17:28:44.894+02,AnalogValue,64,Niedrig
2025-10-15 17:28:44.914+02,AnalogValue,18,Niedrig
2025-10-15 17:28:44.924+02,AnalogValue,26,Niedrig
2025-10-15 17:28:44.934+02,AnalogValue,95,Niedrig
2025-10-15 17:28:44.944+02,AnalogValue,102,Mittel
2025-10-15 17:28:44.954+02,AnalogValue,20,Niedrig
2025-10-15 17:28:44.964+02,AnalogValue,196,Mittel
2025-10-15 17:28:44.974+02,AnalogValue,166,Mittel
2025-10-15 17:28:44.984+02,AnalogValue,0,Niedrig
2025-10-15 17:28:44.994+02,AnalogValue,0,Niedrig
2025-10-15 17:28:45.004+02,AnalogValue,60,Niedrig
2025-10-15 17:28:45.024+02,AnalogValue,130,Mittel
2025-10-15 17:28:45.034+02,AnalogValue,99,Niedrig
2025-10-15 17:28:45.044+02,AnalogValue,0,Niedrig
2025-10-15 17:28:45.054+02,AnalogValue,0,Niedrig
2025-10-15 17:28:45.064+02,AnalogValue,0,Niedrig
2025-10-15 17:28:45.074+02,AnalogValue,24,Niedrig
2025-10-15 17:28:45.084+02,AnalogValue,121,Mittel
2025-10-15 17:28:45.094+02,AnalogValue,37,Niedrig
2025-10-15 17:28:45.104+02,AnalogValue,43,Niedrig
2025-10-15 17:28:45.114+02,AnalogValue,148,Mittel
2025-10-15 17:28:45.134+02,AnalogValue,29,Niedrig
2025-10-15 17:28:45.144+02,AnalogValue,0,Niedrig
2025-10-15 17:28:45.154+02,AnalogValue,121,Mittel
2025-10-15 17:28:45.164+02,AnalogValue,0,Niedrig
2025-10-15 17:28:45.174+02,AnalogValue,0,Niedrig
2025-10-15 17:28:45.184+02,AnalogValue,45,Niedrig
2025-10-15 17:28:45.194+02,AnalogValue,0,Niedrig
2025-10-15 17:28:45.204+02,AnalogValue,0,Niedrig
2025-10-15 17:28:45.214+02,AnalogValue,76,Niedrig
2025-10-15 17:28:45.224+02,AnalogValue,28,Niedrig
2025-10-15 17:28:45.244+02,AnalogValue,0,Niedrig
2025-10-15 17:28:45.254+02,AnalogValue,72,Niedrig
2025-10-15 17:28:45.264+02,AnalogValue,0,Niedrig
2025-10-15 17:28:45.274+02,AnalogValue,21,Niedrig
2025-10-15 17:28:45.284+02,AnalogValue,140,Mittel
2025-10-15 17:28:45.294+02,AnalogValue,0,Niedrig
2025-10-15 17:28:45.304+02,AnalogValue,43,Niedrig
2025-10-15 17:28:45.314+02,AnalogValue,32,Niedrig
2025-10-15 17:28:45.324+02,AnalogValue,52,Niedrig
2025-10-15 17:28:45.334+02,AnalogValue,0,Niedrig
2025-10-15 17:28:45.354+02,AnalogValue,8,Niedrig
2025-10-15 17:28:45.364+02,AnalogValue,173,Mittel
2025-10-15 17:28:45.374+02,AnalogValue,0,Niedrig
2025-10-15 17:28:45.384+02,AnalogValue,0,Niedrig
2025-10-15 17:28:45.394+02,AnalogValue,80,Niedrig
2025-10-15 17:28:45.404+02,AnalogValue,130,Mittel
2025-10-15 17:28:45.414+02,AnalogValue,79,Niedrig
2025-10-15 17:28:45.424+02,AnalogValue,169,Mittel
2025-10-15 17:28:45.434+02,AnalogValue,0,Niedrig
2025-10-15 17:28:45.444+02,AnalogValue,0,Niedrig
2025-10-15 17:28:45.464+02,AnalogValue,87,Niedrig
2025-10-15 17:28:45.474+02,AnalogValue,121,Mittel
2025-10-15 17:28:45.484+02,AnalogValue,0,Niedrig
2025-10-15 17:28:45.494+02,AnalogValue,118,Mittel
2025-10-15 17:28:45.504+02,AnalogValue,131,Mittel
2025-10-15 17:28:45.514+02,AnalogValue,0,Niedrig
2025-10-15 17:28:45.524+02,AnalogValue,0,Niedrig
2025-10-15 17:28:45.534+02,AnalogValue,0,Niedrig
2025-10-15 17:28:45.544+02,AnalogValue,53,Niedrig
2025-10-15 17:28:45.554+02,AnalogValue,4,Niedrig
2025-10-15 17:28:45.574+02,AnalogValue,70,Niedrig
2025-10-15 17:28:45.584+02,AnalogValue,117,Mittel
2025-10-15 17:28:45.594+02,AnalogValue,30,Niedrig
2025-10-15 17:28:45.604+02,AnalogValue,0,Niedrig
2025-10-15 17:28:45.614+02,AnalogValue,0,Niedrig
2025-10-15 17:28:45.624+02,AnalogValue,0,Niedrig
2025-10-15 17:28:45.634+02,AnalogValue,78,Niedrig
2025-10-15 17:28:45.644+02,AnalogValue,0,Niedrig
2025-10-15 17:28:45.654+02,AnalogValue,100,Niedrig
2025-10-15 17:28:45.664+02,AnalogValue,87,Niedrig
2025-10-15 17:28:45.684+02,AnalogValue,0,Niedrig
2025-10-15 17:28:45.694+02,AnalogValue,0,Niedrig
2025-10-15 17:28:45.704+02,AnalogValue,95,Niedrig
2025-10-15 17:28:45.714+02,AnalogValue,0,Niedrig
2025-10-15 17:28:45.724+02,AnalogValue,80,Niedrig
2025-10-15 17:28:45.734+02,AnalogValue,26,Niedrig
2025-10-15 17:28:45.744+02,AnalogValue,99,Niedrig
2025-10-15 17:28:45.754+02,AnalogValue,183,Mittel
2025-10-15 17:28:45.764+02,AnalogValue,0,Niedrig
2025-10-15 17:28:45.774+02,AnalogValue,9,Niedrig
2025-10-15 17:28:45.794+02,AnalogValue,117,Mittel
2025-10-15 17:28:45.804+02,AnalogValue,51,Niedrig
2025-10-15 17:28:45.814+02,AnalogValue,84,Niedrig
2025-10-15 17:28:45.824+02,AnalogValue,91,Niedrig
2025-10-15 17:28:45.834+02,AnalogValue,88,Niedrig
2025-10-15 17:28:45.844+02,AnalogValue,40,Niedrig
2025-10-15 17:28:45.854+02,AnalogValue,30,Niedrig
2025-10-15 17:28:45.864+02,AnalogValue,0,Niedrig
2025-10-15 17:28:45.874+02,AnalogValue,0,Niedrig
2025-10-15 17:28:45.884+02,AnalogValue,0,Niedrig
2025-10-15 17:28:45.904+02,AnalogValue,119,Mittel
2025-10-15 17:28:45.914+02,AnalogValue,0,Niedrig
2025-10-15 17:28:45.924+02,AnalogValue,126,Mittel
2025-10-15 17:28:45.934+02,AnalogValue,32,Niedrig
2025-10-15 17:28:45.944+02,AnalogValue,74,Niedrig
2025-10-15 17:28:45.954+02,AnalogValue,0,Niedrig
2025-10-15 17:28:45.964+02,AnalogValue,2,Niedrig
2025-10-15 17:28:45.974+02,AnalogValue,45,Niedrig
2025-10-15 17:28:45.984+02,AnalogValue,0,Niedrig
2025-10-15 17:28:45.994+02,AnalogValue,0,Niedrig
2025-10-15 17:28:46.014+02,AnalogValue,61,Niedrig
2025-10-15 17:28:46.024+02,AnalogValue,0,Niedrig
2025-10-15 17:28:46.034+02,AnalogValue,0,Niedrig
2025-10-15 17:28:46.044+02,AnalogValue,48,Niedrig
2025-10-15 17:28:46.054+02,AnalogValue,137,Mittel
2025-10-15 17:28:46.064+02,AnalogValue,0,Niedrig
2025-10-15 17:28:46.074+02,AnalogValue,33,Niedrig
2025-10-15 17:28:46.084+02,AnalogValue,123,Mittel
2025-10-15 17:28:46.094+02,AnalogValue,65,Niedrig
2025-10-15 17:28:46.104+02,AnalogValue,0,Niedrig
2025-10-15 17:28:46.124+02,AnalogValue,60,Niedrig
2025-10-15 17:28:46.134+02,AnalogValue,0,Niedrig
2025-10-15 17:28:46.144+02,AnalogValue,0,Niedrig
2025-10-15 17:28:46.154+02,AnalogValue,53,Niedrig
2025-10-15 17:28:46.164+02,AnalogValue,131,Mittel
2025-10-15 17:28:46.174+02,AnalogValue,0,Niedrig
2025-10-15 17:28:46.184+02,AnalogValue,0,Niedrig
2025-10-15 17:28:46.194+02,AnalogValue,5,Niedrig
2025-10-15 17:28:46.204+02,AnalogValue,111,Mittel
2025-10-15 17:28:46.214+02,AnalogValue,59,Niedrig
2025-10-15 17:28:46.234+02,AnalogValue,146,Mittel
2025-10-15 17:28:46.244+02,AnalogValue,157,Mittel
2025-10-15 17:28:46.254+02,AnalogValue,0,Niedrig
2025-10-15 17:28:46.264+02,AnalogValue,32,Niedrig
2025-10-15 17:28:46.274+02,AnalogValue,136,Mittel
2025-10-15 17:28:46.284+02,AnalogValue,33,Niedrig
2025-10-15 17:28:46.294+02,AnalogValue,0,Niedrig
2025-10-15 17:28:46.304+02,AnalogValue,49,Niedrig
2025-10-15 17:28:46.314+02,AnalogValue,160,Mittel
2025-10-15 17:28:46.324+02,AnalogValue,0,Niedrig
2025-10-15 17:28:46.344+02,AnalogValue,0,Niedrig
2025-10-15 17:28:46.354+02,AnalogValue,150,Mittel
2025-10-15 17:28:46.364+02,AnalogValue,99,Niedrig
2025-10-15 17:28:46.374+02,AnalogValue,150,Mittel
2025-10-15 17:28:46.384+02,AnalogValue,0,Niedrig
2025-10-15 17:28:46.394+02,AnalogValue,0,Niedrig
2025-10-15 17:28:46.404+02,AnalogValue,18,Niedrig
2025-10-15 17:28:46.414+02,AnalogValue,189,Mittel
2025-10-15 17:28:46.424+02,AnalogValue,0,Niedrig
2025-10-15 17:28:46.434+02,AnalogValue,10,Niedrig
2025-10-15 17:28:46.454+02,AnalogValue,0,Niedrig
2025-10-15 17:28:46.464+02,AnalogValue,0,Niedrig
2025-10-15 17:28:46.474+02,AnalogValue,0,Niedrig
2025-10-15 17:28:46.484+02,AnalogValue,45,Niedrig
2025-10-15 17:28:46.494+02,AnalogValue,0,Niedrig
2025-10-15 17:28:46.504+02,AnalogValue,0,Niedrig
2025-10-15 17:28:46.514+02,AnalogValue,0,Niedrig
2025-10-15 17:28:46.524+02,AnalogValue,13,Niedrig
2025-10-15 17:28:46.534+02,AnalogValue,0,Niedrig
2025-10-15 17:28:46.544+02,AnalogValue,0,Niedrig
2025-10-15 17:28:46.564+02,AnalogValue,12,Niedrig
2025-10-15 17:28:46.574+02,AnalogValue,0,Niedrig
2025-10-15 17:28:46.584+02,AnalogValue,0,Niedrig
2025-10-15 17:28:46.594+02,AnalogValue,0,Niedrig
2025-10-15 17:28:46.604+02,AnalogValue,0,Niedrig
2025-10-15 17:28:46.614+02,AnalogValue,0,Niedrig
2025-10-15 17:28:46.624+02,AnalogValue,113,Mittel
2025-10-15 17:28:46.634+02,AnalogValue,0,Niedrig
2025-10-15 17:28:46.644+02,AnalogValue,161,Mittel
2025-10-15 17:28:46.654+02,AnalogValue,18,Niedrig
2025-10-15 17:28:46.674+02,AnalogValue,0,Niedrig
2025-10-15 17:28:46.684+02,AnalogValue,0,Niedrig
2025-10-15 17:28:46.694+02,AnalogValue,16,Niedrig
2025-10-15 17:28:46.704+02,AnalogValue,6,Niedrig
2025-10-15 17:28:46.714+02,AnalogValue,0,Niedrig
2025-10-15 17:28:46.724+02,AnalogValue,0,Niedrig
2025-10-15 17:28:46.734+02,AnalogValue,0,Niedrig
2025-10-15 17:28:46.744+02,AnalogValue,171,Mittel
2025-10-15 17:28:46.754+02,AnalogValue,0,Niedrig
2025-10-15 17:28:46.764+02,AnalogValue,0,Niedrig
2025-10-15 17:28:46.784+02,AnalogValue,0,Niedrig
2025-10-15 17:28:46.794+02,AnalogValue,21,Niedrig
2025-10-15 17:28:46.804+02,AnalogValue,68,Niedrig
2025-10-15 17:28:46.814+02,AnalogValue,109,Mittel
2025-10-15 17:28:46.824+02,AnalogValue,0,Niedrig
2025-10-15 17:28:46.834+02,AnalogValue,72,Niedrig
2025-10-15 17:28:46.844+02,AnalogValue,0,Niedrig
2025-10-15 17:28:46.854+02,AnalogValue,0,Niedrig
2025-10-15 17:28:46.864+02,AnalogValue,146,Mittel
2025-10-15 17:28:46.874+02,AnalogValue,45,Niedrig
2025-10-15 17:28:46.894+02,AnalogValue,0,Niedrig
2025-10-15 17:28:46.904+02,AnalogValue,0,Niedrig
2025-10-15 17:28:46.914+02,AnalogValue,0,Niedrig
2025-10-15 17:28:46.924+02,AnalogValue,40,Niedrig
2025-10-15 17:28:46.934+02,AnalogValue,67,Niedrig
2025-10-15 17:28:46.944+02,AnalogValue,0,Niedrig
2025-10-15 17:28:46.954+02,AnalogValue,22,Niedrig
2025-10-15 17:28:46.964+02,AnalogValue,13,Niedrig
2025-10-15 17:28:46.974+02,AnalogValue,0,Niedrig
2025-10-15 17:28:46.984+02,AnalogValue,60,Niedrig
2025-10-15 17:28:47.004+02,AnalogValue,29,Niedrig
2025-10-15 17:28:47.014+02,AnalogValue,0,Niedrig
2025-10-15 17:28:47.024+02,AnalogValue,137,Mittel
2025-10-15 17:28:47.034+02,AnalogValue,0,Niedrig
2025-10-15 17:28:47.044+02,AnalogValue,0,Niedrig
2025-10-15 17:28:47.054+02,AnalogValue,0,Niedrig
2025-10-15 17:28:47.064+02,AnalogValue,21,Niedrig
2025-10-15 17:28:47.074+02,AnalogValue,0,Niedrig
2025-10-15 17:28:47.084+02,AnalogValue,0,Niedrig
2025-10-15 17:28:47.094+02,AnalogValue,0,Niedrig
2025-10-15 17:28:47.114+02,AnalogValue,0,Niedrig
2025-10-15 17:28:47.124+02,AnalogValue,0,Niedrig
2025-10-15 17:28:47.134+02,AnalogValue,0,Niedrig
2025-10-15 17:28:47.144+02,AnalogValue,0,Niedrig
2025-10-15 17:28:47.154+02,AnalogValue,0,Niedrig
2025-10-15 17:28:47.164+02,AnalogValue,12,Niedrig
2025-10-15 17:28:47.174+02,AnalogValue,6,Niedrig
2025-10-15 17:28:47.184+02,AnalogValue,72,Niedrig
2025-10-15 17:28:47.194+02,AnalogValue,0,Niedrig
2025-10-15 17:28:47.204+02,AnalogValue,0,Niedrig
2025-10-15 17:28:47.224+02,AnalogValue,0,Niedrig
2025-10-15 17:28:47.234+02,AnalogValue,0,Niedrig
2025-10-15 17:28:47.244+02,AnalogValue,0,Niedrig
2025-10-15 17:28:47.254+02,AnalogValue,102,Mittel
2025-10-15 17:28:47.264+02,AnalogValue,57,Niedrig
2025-10-15 17:28:47.274+02,AnalogValue,0,Niedrig
2025-10-15 17:28:47.284+02,AnalogValue,26,Niedrig
2025-10-15 17:28:47.294+02,AnalogValue,129,Mittel
2025-10-15 17:28:47.304+02,AnalogValue,0,Niedrig
2025-10-15 17:28:47.314+02,AnalogValue,63,Niedrig
2025-10-15 17:28:47.334+02,AnalogValue,0,Niedrig
2025-10-15 17:28:47.344+02,AnalogValue,12,Niedrig
2025-10-15 17:28:47.354+02,AnalogValue,32,Niedrig
2025-10-15 17:28:47.364+02,AnalogValue,0,Niedrig
2025-10-15 17:28:47.374+02,AnalogValue,0,Niedrig
2025-10-15 17:28:47.384+02,AnalogValue,48,Niedrig
2025-10-15 17:28:47.394+02,AnalogValue,5,Niedrig
2025-10-15 17:28:47.404+02,AnalogValue,70,Niedrig
2025-10-15 17:28:47.414+02,AnalogValue,0,Niedrig
2025-10-15 17:28:47.424+02,AnalogValue,0,Niedrig
2025-10-15 17:28:47.444+02,AnalogValue,136,Mittel
2025-10-15 17:28:47.454+02,AnalogValue,105,Mittel
2025-10-15 17:28:47.464+02,AnalogValue,22,Niedrig
2025-10-15 17:28:47.474+02,AnalogValue,0,Niedrig
2025-10-15 17:28:47.484+02,AnalogValue,0,Niedrig
2025-10-15 17:28:47.494+02,AnalogValue,33,Niedrig
2025-10-15 17:28:47.504+02,AnalogValue,22,Niedrig
2025-10-15 17:28:47.514+02,AnalogValue,0,Niedrig
2025-10-15 17:28:47.524+02,AnalogValue,0,Niedrig
2025-10-15 17:28:47.534+02,AnalogValue,0,Niedrig
2025-10-15 17:28:47.554+02,AnalogValue,0,Niedrig
2025-10-15 17:28:47.564+02,AnalogValue,64,Niedrig
2025-10-15 17:28:47.574+02,AnalogValue,33,Niedrig
2025-10-15 17:28:47.584+02,AnalogValue,18,Niedrig
2025-10-15 17:28:47.594+02,AnalogValue,0,Niedrig
2025-10-15 17:28:47.604+02,AnalogValue,57,Niedrig
2025-10-15 17:28:47.614+02,AnalogValue,164,Mittel
2025-10-15 17:28:47.624+02,AnalogValue,131,Mittel
2025-10-15 17:28:47.634+02,AnalogValue,4,Niedrig
2025-10-15 17:28:47.644+02,AnalogValue,0,Niedrig
2025-10-15 17:28:47.664+02,AnalogValue,0,Niedrig
2025-10-15 17:28:47.674+02,AnalogValue,0,Niedrig
2025-10-15 17:28:47.684+02,AnalogValue,18,Niedrig
2025-10-15 17:28:47.694+02,AnalogValue,0,Niedrig
2025-10-15 17:28:47.704+02,AnalogValue,121,Mittel
2025-10-15 17:28:47.714+02,AnalogValue,0,Niedrig
2025-10-15 17:28:47.724+02,AnalogValue,0,Niedrig
2025-10-15 17:28:47.734+02,AnalogValue,123,Mittel
2025-10-15 17:28:47.744+02,AnalogValue,0,Niedrig
2025-10-15 17:28:47.754+02,AnalogValue,20,Niedrig
2025-10-15 17:28:47.774+02,AnalogValue,0,Niedrig
2025-10-15 17:28:47.784+02,AnalogValue,0,Niedrig
2025-10-15 17:28:47.794+02,AnalogValue,148,Mittel
2025-10-15 17:28:47.804+02,AnalogValue,5,Niedrig
2025-10-15 17:28:47.814+02,AnalogValue,0,Niedrig
2025-10-15 17:28:47.824+02,AnalogValue,76,Niedrig
2025-10-15 17:28:47.834+02,AnalogValue,28,Niedrig
2025-10-15 17:28:47.844+02,AnalogValue,0,Niedrig
2025-10-15 17:28:47.854+02,AnalogValue,111,Mittel
2025-10-15 17:28:47.864+02,AnalogValue,57,Niedrig
2025-10-15 17:28:47.884+02,AnalogValue,13,Niedrig
2025-10-15 17:28:47.894+02,AnalogValue,0,Niedrig
2025-10-15 17:28:47.904+02,AnalogValue,0,Niedrig
2025-10-15 17:28:47.914+02,AnalogValue,0,Niedrig
2025-10-15 17:28:47.924+02,AnalogValue,0,Niedrig
2025-10-15 17:28:47.934+02,AnalogValue,0,Niedrig
2025-10-15 17:28:47.944+02,AnalogValue,103,Mittel
2025-10-15 17:28:47.954+02,AnalogValue,156,Mittel
2025-10-15 17:28:47.964+02,AnalogValue,0,Niedrig
2025-10-15 17:28:47.974+02,AnalogValue,0,Niedrig
2025-10-15 17:28:47.994+02,AnalogValue,0,Niedrig
2025-10-15 17:28:48.004+02,AnalogValue,0,Niedrig
2025-10-15 17:28:48.014+02,AnalogValue,35,Niedrig
2025-10-15 17:28:48.024+02,AnalogValue,0,Niedrig
2025-10-15 17:28:48.034+02,AnalogValue,0,Niedrig
2025-10-15 17:28:48.044+02,AnalogValue,26,Niedrig
2025-10-15 17:28:48.054+02,AnalogValue,78,Niedrig
2025-10-15 17:28:48.064+02,AnalogValue,0,Niedrig
2025-10-15 17:28:48.074+02,AnalogValue,74,Niedrig
2025-10-15 17:28:48.084+02,AnalogValue,0,Niedrig
2025-10-15 17:28:48.104+02,AnalogValue,0,Niedrig
2025-10-15 17:28:48.114+02,AnalogValue,0,Niedrig
2025-10-15 17:28:48.124+02,AnalogValue,37,Niedrig
2025-10-15 17:28:48.134+02,AnalogValue,74,Niedrig
2025-10-15 17:28:48.144+02,AnalogValue,0,Niedrig
2025-10-15 17:28:48.154+02,AnalogValue,20,Niedrig
2025-10-15 17:28:48.164+02,AnalogValue,32,Niedrig
2025-10-15 17:28:48.174+02,AnalogValue,0,Niedrig
2025-10-15 17:28:48.184+02,AnalogValue,125,Mittel
2025-10-15 17:28:48.194+02,AnalogValue,0,Niedrig
2025-10-15 17:28:48.214+02,AnalogValue,0,Niedrig
2025-10-15 17:28:48.224+02,AnalogValue,0,Niedrig
2025-10-15 17:28:48.234+02,AnalogValue,0,Niedrig
2025-10-15 17:28:48.244+02,AnalogValue,12,Niedrig
2025-10-15 17:28:48.254+02,AnalogValue,65,Niedrig
2025-10-15 17:28:48.264+02,AnalogValue,0,Niedrig
2025-10-15 17:28:48.274+02,AnalogValue,75,Niedrig
2025-10-15 17:28:48.284+02,AnalogValue,0,Niedrig
2025-10-15 17:28:48.294+02,AnalogValue,0,Niedrig
2025-10-15 17:28:48.304+02,AnalogValue,0,Niedrig
2025-10-15 17:28:48.324+02,AnalogValue,0,Niedrig
2025-10-15 17:28:48.334+02,AnalogValue,0,Niedrig
2025-10-15 17:28:48.344+02,AnalogValue,39,Niedrig
2025-10-15 17:28:48.354+02,AnalogValue,0,Niedrig
2025-10-15 17:28:48.364+02,AnalogValue,26,Niedrig
2025-10-15 17:28:48.374+02,AnalogValue,0,Niedrig
2025-10-15 17:28:48.384+02,AnalogValue,0,Niedrig
2025-10-15 17:28:48.394+02,AnalogValue,0,Niedrig
2025-10-15 17:28:48.404+02,AnalogValue,0,Niedrig
2025-10-15 17:28:48.414+02,AnalogValue,0,Niedrig
2025-10-15 17:28:48.434+02,AnalogValue,0,Niedrig
2025-10-15 17:28:48.444+02,AnalogValue,0,Niedrig
2025-10-15 17:28:48.454+02,AnalogValue,13,Niedrig
2025-10-15 17:28:48.464+02,AnalogValue,99,Niedrig
2025-10-15 17:28:48.474+02,AnalogValue,0,Niedrig
2025-10-15 17:28:48.484+02,AnalogValue,0,Niedrig
2025-10-15 17:28:48.494+02,AnalogValue,0,Niedrig
2025-10-15 17:28:48.504+02,AnalogValue,168,Mittel
2025-10-15 17:28:48.514+02,AnalogValue,0,Niedrig
2025-10-15 17:28:48.524+02,AnalogValue,0,Niedrig
2025-10-15 17:28:48.544+02,AnalogValue,25,Niedrig
2025-10-15 17:28:48.554+02,AnalogValue,0,Niedrig
2025-10-15 17:28:48.564+02,AnalogValue,0,Niedrig
2025-10-15 17:28:48.574+02,AnalogValue,94,Niedrig
2025-10-15 17:28:48.584+02,AnalogValue,0,Niedrig
2025-10-15 17:28:48.594+02,AnalogValue,28,Niedrig
2025-10-15 17:28:48.604+02,AnalogValue,0,Niedrig
2025-10-15 17:28:48.614+02,AnalogValue,0,Niedrig
2025-10-15 17:28:48.624+02,AnalogValue,0,Niedrig
2025-10-15 17:28:48.634+02,AnalogValue,0,Niedrig
2025-10-15 17:28:48.654+02,AnalogValue,144,Mittel
2025-10-15 17:28:48.664+02,AnalogValue,0,Niedrig
2025-10-15 17:28:48.674+02,AnalogValue,0,Niedrig
2025-10-15 17:28:48.684+02,AnalogValue,84,Niedrig
2025-10-15 17:28:48.694+02,AnalogValue,0,Niedrig
2025-10-15 17:28:48.704+02,AnalogValue,0,Niedrig
2025-10-15 17:28:48.714+02,AnalogValue,49,Niedrig
2025-10-15 17:28:48.724+02,AnalogValue,0,Niedrig
2025-10-15 17:28:48.734+02,AnalogValue,137,Mittel
2025-10-15 17:28:48.744+02,AnalogValue,0,Niedrig
2025-10-15 17:28:48.764+02,AnalogValue,105,Mittel
2025-10-15 17:28:48.774+02,AnalogValue,0,Niedrig
2025-10-15 17:28:48.784+02,AnalogValue,0,Niedrig
2025-10-15 17:28:48.794+02,AnalogValue,35,Niedrig
2025-10-15 17:28:48.804+02,AnalogValue,71,Niedrig
2025-10-15 17:28:48.814+02,AnalogValue,16,Niedrig
2025-10-15 17:28:48.824+02,AnalogValue,0,Niedrig
2025-10-15 17:28:48.834+02,AnalogValue,0,Niedrig
2025-10-15 17:28:48.844+02,AnalogValue,45,Niedrig
2025-10-15 17:28:48.854+02,AnalogValue,65,Niedrig
2025-10-15 17:28:48.874+02,AnalogValue,95,Niedrig
2025-10-15 17:28:48.884+02,AnalogValue,14,Niedrig
2025-10-15 17:28:48.894+02,AnalogValue,160,Mittel
2025-10-15 17:28:48.904+02,AnalogValue,0,Niedrig
2025-10-15 17:28:48.914+02,AnalogValue,0,Niedrig
2025-10-15 17:28:48.924+02,AnalogValue,0,Niedrig
2025-10-15 17:28:48.934+02,AnalogValue,0,Niedrig
2025-10-15 17:28:48.944+02,AnalogValue,126,Mittel
2025-10-15 17:28:48.954+02,AnalogValue,176,Mittel
2025-10-15 17:28:48.964+02,AnalogValue,126,Mittel
2025-10-15 17:28:48.984+02,AnalogValue,10,Niedrig
2025-10-15 17:28:48.994+02,AnalogValue,4,Niedrig
2025-10-15 17:28:49.004+02,AnalogValue,243,Mittel
2025-10-15 17:28:49.014+02,AnalogValue,0,Niedrig
2025-10-15 17:28:49.024+02,AnalogValue,0,Niedrig
2025-10-15 17:28:49.034+02,AnalogValue,32,Niedrig
2025-10-15 17:28:49.044+02,AnalogValue,0,Niedrig
2025-10-15 17:28:49.054+02,AnalogValue,0,Niedrig
2025-10-15 17:28:49.064+02,AnalogValue,0,Niedrig
2025-10-15 17:28:49.074+02,AnalogValue,187,Mittel
2025-10-15 17:28:49.094+02,AnalogValue,0,Niedrig
2025-10-15 17:28:49.104+02,AnalogValue,0,Niedrig
